project,fileName,line,column,killed.0.0,survived.0.0,timeout.0.0,replacements.0.0,killed.0.25,survived.0.25,timeout.0.25,replacements.0.25,killed.0.5,survived.0.5,timeout.0.5,replacements.0.5,killed.0.75,survived.0.75,timeout.0.75,replacements.0.75,killed.1.0,survived.1.0,timeout.1.0,replacements.1.0
pull-stream,throughs/flatten.js,39,22,3,0,0,"never
twice
always",3,0,0,"never
twice
null",1,0,0,twice,,,,,2,0,0,"null
undefined"
pull-stream,throughs/flatten.js,39,27,1,0,0,stream.pipe(null),1,0,0,stream.pipe(null),3,0,0,"null
undefined
0",,,,,3,0,0,"stream + 1
stream * 2
stream[0]"
pull-stream,throughs/map.js,8,12,3,0,0,"prop.foo
prop.bar
prop.baz",3,0,0,"prop.foo
prop + 1
prop.bar",3,0,0,"null
undefined
mapper",,,,,2,0,0,"prop.length
prop[0]"
pull-stream,throughs/map.js,7,6,0,3,0,"mapper === null
mapper !== mapper
!mapper && mapper",0,3,0,"mapper === null
mapper === undefined
!mapper.length",1,2,0,"mapper === null
mapper === undefined
typeof mapper === 'function'",,,,,0,3,0,"mapper === null
typeof mapper !== 'function'
Object.prototype.hasOwnProperty.call(mapper, 'simple')"
pull-stream,throughs/map.js,8,17,3,0,0,"mapper(data) + 1
mapper(data) * 2
mapper(data) - 1",3,0,0,"mapper(data, data)
mapper(data, null)
mapper(null, data)",3,0,0,"mapper.apply(this, data)
mapper.call(this, data)
mapper[data]",,,,,3,0,0,"e => e.x
e => null
e => e + 1"
pull-stream,throughs/map.js,13,23,3,0,0,"!mapper
mapper + 1
mapper * 2",1,0,0,!mapper,2,0,0,"!mapper
mapper + 1",,,,,3,0,0,"undefined
0
''"
pull-stream,throughs/map.js,13,30,3,0,0,"data * 2
data.length
data + 1",3,0,0,"undefined
null
mapper(data)",3,0,0,"data * 2
data - 1
data + 1",,,,,3,0,0,"null
undefined
0"
pull-stream,throughs/map.js,16,20,2,0,0,"null
undefined",2,0,0,"null
undefined",,,,,,,,,,,,
pull-stream,throughs/map.js,19,9,1,0,0,!cb,3,0,0,"cb(end, null)
cb(end, undefined)
cb(end, mapper(data))",3,0,0,"cb(end, null)
cb(end, undefined)
cb(end, mapper(data))",,,,,3,0,0,"cb(end, null)
cb(end, mapper(data))
cb(end, data + 1)"
pull-stream,throughs/map.js,16,23,3,0,0,"null
undefined
new Error()",3,0,0,"undefined
null
new Error('error')",3,0,0,"null
undefined
new Error()",,,,,3,0,0,"cb(end, null)
cb(end, undefined)
cb(abort, data)"
pull-stream,throughs/map.js,19,12,3,0,0,"!end
end || mapper(data)
end && mapper(data)",3,0,0,"!end
end || mapper(data)
end && mapper(data)",2,0,1,"!end
end || true
end && false",,,,,1,0,1,"!end
undefined"
pull-stream,throughs/map.js,19,17,3,0,0,"null
undefined
0",3,0,0,"null
undefined
mapper(data)",3,0,0,"null
undefined
0",,,,,3,0,0,"null
undefined
mapper(data) + 1"
pull-stream,throughs/non-unique.js,7,10,1,0,0,!unique,1,0,0,!unique,2,0,0,"!unique
unique.length",,,,,2,1,0,"unique(field, false)
unique(field, field)
unique(field + 1, true)"
pull-stream,throughs/non-unique.js,7,17,1,2,0,"field + 1
field * 2
field.length",1,2,0,"field + 1
field * 2
field.length",0,3,0,"field + 1
field * 2
field - 1",,,,,0,3,0,"field !== field
field + 1
field * 0"
pull-stream,throughs/non-unique.js,7,24,3,0,0,"false
null
undefined",3,0,0,"false
null
undefined",3,0,0,"false
undefined
null",,,,,2,1,0,"false
field !== null
field !== undefined"
pull-stream,throughs/take.js,8,6,3,0,0,"test === null
'string' === typeof test
test === undefined",3,0,0,"'string' === typeof test
test === 'test'
test === null",3,0,0,"'string' === typeof test
test instanceof Array
test.length > 0",,,,,3,0,0,"test.length > 10
typeof test === 'string'
test() > 10"
pull-stream,throughs/take.js,19,26,1,2,0,"!err
err && true
err ? true : false",1,2,0,"!err
err && true
err ? true : false",1,2,0,"err ^ true
err && true
!err || true",,,,,3,0,0,"err ? false : true
err && false
!err"
pull-stream,throughs/take.js,24,42,3,0,0,"cb(null, data)
cb(null, null)
cb(data, null)",3,0,0,"cb(null, data)
cb(null, null)
cb(null, !data)",3,0,0,"cb(null, data)
cb(ended, data)
cb(true, data)",,,,,3,0,0,"null
function () {}
cb(""error"")"
pull-stream,throughs/take.js,25,15,3,0,0,"ended = !end
ended = end + 1
ended = end - 1",3,0,0,"ended = !end
ended = end && test(data)
ended = end || test(data)",1,2,0,"ended = !end
ended = end && true
ended = end || false",,,,,3,0,0,"ended = !end
ended = !ended
ended = true"
pull-stream,throughs/take.js,24,51,0,3,0,"!ended
ended || !end
ended && !end",0,3,0,"!ended
ended && false
ended || true",0,3,0,"last
!ended
null",,,,,0,3,0,"ap
true
ended || true"
pull-stream,throughs/take.js,25,28,3,0,0,"read(ended && cb)
read(ended || cb)
read(!ended && cb)",3,0,0,"read(ended && cb)
read(!ended, cb)
read(ended || cb)",3,0,0,"read(ended && cb)
read(ended || cb)
read(!ended && cb)",,,,,3,0,0,"read(!ended, cb)
read(ended && cb)
read(ended || cb)"
pull-stream,throughs/take.js,25,33,2,1,0,"ended && false
!ended
ended || true",2,1,0,"!ended
ended && !end
ended || !end",1,2,0,"!ended
ended && true
ended || true",,,,,2,1,0,"ended && !end
!ended
ended || end"
pull-stream,throughs/take.js,25,40,3,0,0,"cb(null, data)
cb(data)
cb(null, data, null)",2,0,0,"cb(null, data)
cb(err, null)",3,0,0,"cb(null, data)
cb(end)
cb(data)",,,,,3,0,0,"null
cb()
read(ended, cb)"
pull-stream,throughs/take.js,28,14,2,1,0,"ended = !end
ended = end && !ended
ended = end",2,1,0,"ended = !end
ended = true
ended = end",1,2,0,"ended = !end
ended = end
ended = end && !last",,,,,2,0,1,"ended && !end
end || !ended
test(end)"
pull-stream,throughs/take.js,32,19,2,0,1,"test(data)
test(data) || false
!test(data) && false",2,0,1,"test(data)
test(data) || true
!test(data) && false",2,0,0,"test(data)
test(data, data)",,,,,2,0,1,"test(data)
data != test(data)
!test(data) && data == test(data)"
pull-stream,throughs/take.js,30,16,0,2,0,"!ended
ended && !test(data)",0,3,0,"!ended
ended && !end
ended || !end",0,2,0,"!ended
ended && cb(null, data)",,,,,0,3,0,"!ended
ended == true
ended && false"
pull-stream,throughs/take.js,32,25,3,0,0,"null
undefined
0",3,0,0,"!data
data - 1
data + 1",3,0,0,"!data
data + 1
data * 2",,,,,3,0,0,"data * 2
data + 1
data / 2"
pull-stream,throughs/take.js,24,10,0,0,3,"!ended && !end
ended || !end
ended && end",0,0,3,"!ended && !end
ended || !end
ended && end",0,0,3,"!ended && !end
ended || !end
ended && end",,,,,1,0,2,"ended || end
!ended && !end
ended && end"
pull-stream,throughs/take.js,34,20,2,1,0,"cb(data, null)
cb(null, null)
cb(undefined, data)",2,1,0,"cb(null, data + 1)
cb(null, data * 2)
cb(undefined, data)",3,0,0,"null
undefined
false",,,,,1,2,0,"cb(true, data)
cb(undefined, data)
cb(false, data)"
pull-stream,throughs/take.js,34,23,0,3,0,"undefined
0
''",1,2,0,"true
undefined
false",1,2,0,"true
undefined
false",,,,,1,1,0,"true
false"
pull-stream,throughs/take.js,34,29,3,0,0,"null
undefined
0",3,0,0,"null
undefined
0",3,0,0,"undefined
null
false",,,,,3,0,0,"undefined
null
false"
pull-stream,throughs/take.js,37,13,2,1,0,"cb(null, null)
cb(data, data)
cb(undefined, data)",2,1,0,"cb(data, null)
cb(null, null)
cb(undefined, data)",3,0,0,"cb(null, null)
cb(1, data)
cb(data, null)",,,,,2,0,0,"null
undefined"
pull-stream,throughs/take.js,34,47,3,0,0,"cb(null, data)
cb(null, !data)
cb(null, null)",2,0,0,"cb(null, data)
cb(ended, data)",2,0,0,"-cb
cb()",,,,,3,0,0,"last ? terminate(cb) : cb(ended)
!last ? terminate(cb) : cb(ended)
ended && last ? cb(ended) : terminate(cb)"
pull-stream,throughs/take.js,37,22,3,0,0,"null
undefined
0",3,0,0,"null
undefined
0",3,0,0,"null
undefined
!data",,,,,3,0,0,"!data
""something_else""
data + 1"
pull-stream,throughs/take.js,37,16,0,2,0,"undefined
false",0,3,0,"undefined
false
0",1,2,0,"true
false
undefined",,,,,0,3,0,"false
undefined
NaN"
pull-stream,throughs/through.js,8,8,2,0,0,"a && onEnd
!a || onEnd",2,0,0,"a && onEnd
!a || onEnd",3,0,0,"a && onEnd
a || onEnd
a && !onEnd",,,,,3,0,0,"a && !onEnd
a || !op
!a && onEnd"
pull-stream,throughs/through.js,10,11,0,3,0,"abort === false ? null : abort
abort === undefined ? null : abort
abort === null ? null : abort",0,3,0,"abort === false ? null : abort
abort === true ? null : null
abort === false ? null : null",0,3,0,"abort === false ? null : abort
abort === true ? null : null
abort === true ? null : undefined",,,,,0,3,0,"abort === false ? null : abort
abort !== true ? null : abort
!abort ? null : abort"
pull-stream,throughs/through.js,15,10,0,3,0,"end && false
end || true
end !== true",0,3,0,"!end
end && onEnd
end || onEnd",0,3,0,"end === true
end !== false
!end",,,,,0,3,0,"end == true
end != true
!end"
pull-stream,throughs/through.js,17,12,2,0,0,"end
end === true",3,0,0,"!end && op(data)
end || op(data)
end",1,2,0,"end
end !== true
!end && op",,,,,3,0,0,"end || a
!a
a === false"
pull-stream,throughs/through.js,17,24,1,0,0,op + 1,3,0,0,"op + 1
op * 2
op - 1",2,0,0,"op + 1
!op",,,,,2,0,0,"1 + data
op > 0 ? data : null"
pull-stream,throughs/through.js,15,20,0,3,0,"end + 1
end - 1
end * 2",0,3,0,"end && true
end || false
!end",0,3,0,"end && false
end || true
end ^ true",,,,,0,3,0,"end => end === 'end'
end => !end
end => end && cb(end, data)"
pull-stream,throughs/through.js,19,9,3,0,0,"cb(end, null)
cb(end, undefined)
cb(end, 0)",3,0,0,"cb(end, null)
cb(end, undefined)
cb(end, ""foo"")",3,0,0,"!cb
cb + 1
cb * 2",,,,,2,0,0,"abort
data"
pull-stream,throughs/through.js,17,27,0,3,0,"null
undefined
0",0,3,0,"null
undefined
0",0,3,0,"null
undefined
{}",,,,,0,3,0,"null
data + 1
undefined"
pull-stream,throughs/through.js,19,12,2,0,1,"end || true
!end
end && false",1,1,1,"end || true
end ? true : false
end && false",2,0,1,"end || true
!end
end && false",,,,,2,0,0,"read(end, function (end, data) {
  if (!end) op && op(data);else once(end);
  cb(null, data);
})
read(end, function (end, data) {
  if (!end) op && op(data);else once(end);
  cb(end, data);
})"
pull-stream,throughs/through.js,18,19,0,3,0,"null
undefined
true",0,3,0,"null
undefined
true",0,3,0,"null
undefined
true",,,,,0,3,0,"null
undefined
false"
pull-stream,throughs/through.js,19,17,3,0,0,"null
0
undefined",3,0,0,"null
undefined
0",3,0,0,"null
undefined
0",,,,,3,0,0,"""""
null
error"
pull-stream,throughs/unique.js,9,11,3,0,0,"prop.foo
prop.bar
prop.baz",3,0,0,"prop.foo
prop.baz
prop.bar",0,2,0,"field = field + 1 || id
field = field * 2 || id",,,,,2,0,0,"-prop
prop[0]"
pull-stream,throughs/unique.js,9,16,0,3,0,"field + 1
field - 1
field * 2",0,3,0,"field + 1
field - 1
field * 2",0,3,0,"field + 1
field - 1
field * 2",,,,,2,1,0,"field + 1
""field""
field.toUpperCase()"
pull-stream,throughs/unique.js,12,15,3,0,0,"field + 1
field - 1
field * 2",3,0,0,"field + 1
field - 1
field * 2",2,0,0,"field + 1
field * 2",,,,,3,0,0,"field.length
field[0]
field.abc"
pull-stream,throughs/unique.js,12,21,1,2,0,"data + 1
data * 2
data.length",1,2,0,"data + 1
data - 1
data.length",0,3,0,"field(data) + 1
field(data) * 2
field(data) - 1",,,,,3,0,0,"true
false
null"
pull-stream,throughs/unique.js,13,8,2,1,0,"!seen[key]
seen[key] === true
seen[key] !== true",2,0,0,"!seen[key]
seen[key] = false",2,1,0,"!seen[key]
seen[key] === true
seen[key] = true",,,,,2,0,0,"!seen[key]
seen[key] === 1"
pull-stream,util/abort-cb.js,2,3,3,0,0,"!abort
abort + 1
abort && onAbort",3,0,0,"!abort
abort || onAbort
abort && onAbort",3,0,0,"!cb
cb.length
cb + 1",,,,,3,0,0,"!abort
abort || null
typeof abort === 'function'"
pull-stream,util/abort-cb.js,2,6,3,0,0,"abort === true ? null : abort
abort !== true ? null : abort
!abort",3,0,0,"!abort
abort + 1
abort === true ? null : abort",2,1,0,"!abort
abort && false
abort || false",,,,,3,0,0,"null
!abort
undefined"
pull-stream,util/abort-cb.js,3,22,3,0,0,"abort === true ? abort : null
abort === false ? abort : null
abort === false ? null : abort",3,0,0,"abort === true ? abort : null
abort === false ? abort : null
abort === false ? null : abort",3,0,0,"abort === true ? abort : null
abort === false ? null : abort
abort !== true ? null : abort",,,,,3,0,0,"abort === true && !onAbort
abort === false && !onAbort
abort === false ? null : abort"
pull-stream,util/prop.js,6,33,0,3,0,"key.test
key.match
key.search",0,3,0,"key.test
key.match
key.search",0,3,0,"key.test
key.match
key.search",,,,,0,3,0,"key.value
key.test
key.match"
pull-stream,util/prop.js,6,42,0,3,0,"data[0]
data.length
data.toUpperCase()",0,3,0,"data[0]
data.length
data.toUpperCase()",0,3,0,"data.toUpperCase()
data.length
data.hasOwnProperty('key')",,,,,0,3,0,"data[key]
Math.random()
key + ''"
pull-stream,util/tester.js,8,42,1,1,1,"data + 1
data[0]
data.length",1,1,1,"data + 1
data[0]
data.length",0,1,2,"data + 1
data - 1
data * 2",,,,,0,1,2,"data + 1
null
undefined"
pull-stream,util/tester.js,9,7,1,0,0,prop.test,1,0,0,prop.test,,,,,,,,,1,0,0,prop.someOtherProperty
pull-stream,util/tester.js,9,13,2,0,0,"test.test(data)
test.test(data, data)",3,0,0,"test.test(data)
test.test(data, true)
test.test(data, false)",3,0,0,"test.test(data, data)
test.test(data)
test.test(data, 1)",,,,,3,0,0,"test.test(data)
data.prop[test]
data[test]"
pull-stream,sinks/drain.js,32,21,,,,,2,1,0,"op && false === op(data) || !abort
op && false === op(data) || abort !== true
op && false === op(data) || abort === true",2,0,0,"op && false !== op(data) || abort
op && true === op(data) || abort",,,,,3,0,0,"op && false !== op(data) || abort
op && false && op(data) || abort
op && false !== op(data) || abort"
pull-stream,sources/empty.js,5,5,,,,,2,0,0,"!cb
cb + 1",2,0,0,"!cb
cb + 1",,,,,3,0,0,"abort
null
undefined"
pull-stream,sources/infinite.js,5,26,,,,,2,1,0,"!cb
cb && null
cb || null",2,0,0,"!cb
cb + 1",,,,,2,0,0,"!!cb
cb + 1"
pull-stream,sources/values.js,10,7,,,,,1,0,0,typeof array !== 'object',1,0,0,typeof array === 'object',,,,,2,0,0,"Array.isObject
!Array.isArray"
pull-stream,throughs/flatten.js,41,11,,,,,3,0,0,"nextStream
null
undefined",1,0,0,_read = null,,,,,1,0,0,nextStream
pull-stream,sinks/drain.js,26,24,,,,,,,,,2,0,0,"null
undefined",,,,,,,,
pull-stream,sources/error.js,5,5,,,,,,,,,3,0,0,"null
undefined
0",,,,,2,0,0,"abort
null"
pull-stream,throughs/flatten.js,17,12,,,,,,,,,1,0,0,nextChunk,,,,,,,,
pull-stream,util/tester.js,8,32,,,,,,,,,2,0,0,"test.test + data
test.test * data",,,,,1,0,0,!test.test
pull-stream,sinks/drain.js,14,22,,,,,,,,,,,,,,,,,0,1,0,sink.aborch
pull-stream,sinks/reduce.js,17,21,,,,,,,,,,,,,,,,,2,0,0,"acc + data
acc"
pull-stream,sinks/reduce.js,17,26,,,,,,,,,,,,,,,,,3,0,0,"null
NaN
undefined"
pull-stream,sources/count.js,6,26,,,,,,,,,,,,,,,,,3,0,0,"!cb
cb + 1
null"
pull-stream,sources/once.js,12,7,,,,,,,,,,,,,,,,,2,0,0,"_value = value
_value = _value + value"
pull-stream,throughs/async-map.js,36,28,,,,,,,,,,,,,,,,,2,1,0,"abortCb && true
!abortCb
abortCb || false"
pull-stream,throughs/flatten.js,22,31,,,,,,,,,,,,,,,,,2,0,0,"null
1"
pull-stream,throughs/take.js,19,23,,,,,,,,,,,,,,,,,3,0,0,"null
undefined
false"
pull-stream,throughs/take.js,30,13,,,,,,,,,,,,,,,,,1,0,0,undefined
pull-stream,throughs/through.js,10,5,,,,,,,,,,,,,,,,,2,0,0,"!onEnd
onEnd === null"
pull-stream,util/abort-cb.js,3,14,,,,,,,,,,,,,,,,,2,1,0,"onAbort && abort
onAbort ? abort : null
onAbort || undefined"
q,q.js,38,9,2,1,0,"typeof bootstrap === ""undefined""
typeof bootstrap !== ""function""
typeof bootstrap === ""object""",2,1,0,"typeof bootstrap !== ""function""
typeof bootstrap === ""undefined""
typeof bootstrap === ""string""",2,1,0,"typeof bootstrap === ""undefined""
typeof bootstrap !== ""function""
typeof bootstrap === ""object""",,,,,1,1,0,"typeof Q === ""undefined""
typeof exports === ""undefined"""
q,q.js,39,9,0,2,0,"bootstrap(""promise"", function () {})
bootstrap(""promise"", null)",0,3,0,"null
""promise""
undefined",0,3,0,"bootstrap(""promise"", function () {})
bootstrap(""promise"", null)
bootstrap(""promise"", 0)",,,,,0,1,0,null
q,q.js,39,19,0,3,0,"""fulfilled""
""pending""
""rejected""",0,3,0,"""buggy""
undefined
null",0,3,0,"""fulfilled""
""pending""
""rejected""",,,,,0,3,0,"""bug""
null
""error"""
q,q.js,42,16,3,0,0,"typeof exports !== ""object"" && typeof module === ""object""
typeof exports === ""object"" && typeof module !== ""object""
typeof exports !== ""object"" && typeof module !== ""object""",2,0,0,"typeof exports !== ""object"" && typeof module === ""object""
typeof exports === ""object"" && typeof module !== ""object""",3,0,0,"typeof exports === ""undefined"" && typeof module === ""undefined""
typeof exports === ""function"" && typeof module === ""function""
typeof exports === ""object"" && typeof module === ""function""",,,,,,,,
q,q.js,39,30,0,3,0,"function () {
  return function () {
    throw new Error(""This is a buggy function"");
  };
}
function () {
  return ""This is a buggy function"";
}
function () {
  throw new Error(""This is a buggy function"");
}",0,3,0,"definition()
null
function () {}",0,3,0,"42
""Hello, world!""
null",,,,,0,3,0,"definition()
function (x) {
  return x * x;
}
function () {}"
q,q.js,46,16,0,2,0,"typeof define === ""function"" && define.amd && define.amd.buggy
typeof define === ""function"" && define.amd && define.amd.buggy()",0,3,0,"typeof define === ""function"" && define.amd && define.amd.foo
typeof define === ""function"" && define.amd && define.amd.bar
typeof define === ""function"" && define.amd && define.amd.baz",0,3,0,"typeof define !== ""function"" && define.amd
typeof define === ""function"" && define.amd === undefined
typeof define === ""function"" && define.amd !== ""function""",,,,,,,,
q,q.js,47,16,0,3,0,"definition()
function () {}
null",0,3,0,"""test""
1 + 1
null",0,3,0,"definition()
null
function () {}",,,,,0,3,0,"() => {}
null
NaN"
q,q.js,50,16,0,3,0,"typeof ses === ""undefined""
typeof ses !== ""object""
typeof ses !== ""function""",0,3,0,"typeof ses === ""undefined""
typeof ses !== ""object""
typeof ses !== ""function""",0,3,0,"ses.ok() || ses.makeQ
ses.ok() && ses.makeQ
ses.ok() ? ses.makeQ : noop",,,,,0,2,0,"ses === undefined
ses !== undefined"
q,q.js,51,13,0,3,0,"ses.notOk()
ses.isOk()
ses.isNotOk()",0,2,0,"!ses.notOk()
ses.ok()",0,3,0,"ses.ng()
ses.ok() && false
ses.ok() || true",,,,,,,,
q,q.js,51,14,0,2,0,"ses.maybeOk
ses.ok && ses.notOk",0,2,0,"ses.maybeOk
ses.ok && ses.notOk",0,3,0,"ses.notOk
ses.isNotOk
ses.isOkay",,,,,0,3,0,"!ses.ok
isNodeJS = !ses.ok
ses.notOk"
q,q.js,58,16,0,3,0,"typeof window !== ""undefined"" && typeof self !== ""undefined""
typeof window !== ""undefined"" ^ typeof self !== ""undefined""
typeof window !== ""undefined"" && typeof self === ""undefined""",0,2,0,"typeof window !== ""undefined"" || typeof self !== ""undefined"" || typeof global !== ""undefined""
typeof window !== ""undefined"" || typeof self !== ""undefined"" || typeof this !== ""undefined""",0,3,0,"typeof window === ""undefined"" && typeof self === ""undefined""
typeof window !== ""object"" || typeof self !== ""object""
typeof window !== ""function"" || typeof self !== ""function""",,,,,0,3,0,"typeof window !== ""undefined"" && typeof self === ""undefined""
typeof window === ""undefined"" && typeof self !== ""undefined""
typeof window !== ""undefined"" && typeof self !== ""undefined"""
q,q.js,91,21,3,0,0,"captureLine * 2
captureLine - 1
captureLine + 1",3,0,0,"captureLine + 1
captureLine - 1
captureLine * 2",3,0,0,"captureLine + 1
captureLine - 1
captureLine * 2",,,,,3,0,0,"1984
""undefined""
42"
q,q.js,123,17,0,3,0,"domain.exit
domain.run
domain.bind",0,3,0,"domain.exit
domain.run
domain.bind",0,3,0,"domain.exit
domain.run
domain.bind",,,,,0,1,0,0
q,q.js,115,16,0,0,3,"head.next.next
head.next.next.next
head.next.next.next.next",0,0,3,"head.next.next
head.next.next.next
head.next.next.next.next",0,0,3,"head.next.next
head.next.next.next
head.next.next.next.next",,,,,0,0,3,"tail
undefined
null"
q,q.js,121,17,0,0,3,"!domain
domain + 1
domain.foo",0,2,1,"domain && domain.exit()
domain ? domain.exit() : null
domain || domain.exit()",0,1,2,"domain && domain.enter()
domain || domain.enter()
!domain && domain.enter()",,,,,0,1,2,"undefined
!domain
domain.foo"
q,q.js,125,23,3,0,0,"task()
task.call()
task + 1",3,0,0,"1 + task
task + 1
task.foo",3,0,0,"task()
task.call(null)
task.apply(null, [])",,,,,3,0,0,"null
""null""
function () {
  throw new Error(""test error"");
}"
q,q.js,128,16,1,2,0,"laterQueue.length + 1
laterQueue.length - 1
laterQueue.length * 2",1,2,0,"laterQueue.length + 1
laterQueue.length - 1
laterQueue.length * 2",1,2,0,"laterQueue.length + 1
laterQueue.length - 1
laterQueue.length * 2",,,,,1,2,0,"laterQueue.length > 0
laterQueue.splice(0, 1).length
laterQueue.length === 0"
